2024-03-04 14:05:04,275 INFO    StreamThr :2763271 [internal.py:wandb_internal():86] W&B internal server running at pid: 2763271, started at: 2024-03-04 14:05:04.275281
2024-03-04 14:05:05,298 INFO    SystemMonitor:2763271 [interfaces.py:start():190] Started network monitoring
2024-03-04 14:05:05,312 DEBUG   HandlerThread:2763271 [system_info.py:probe():151] Probing system
2024-03-04 14:05:05,313 DEBUG   HandlerThread:2763271 [system_info.py:_probe_git():136] Probing git
2024-03-04 14:05:05,319 DEBUG   HandlerThread:2763271 [system_info.py:_probe_git():144] Probing git done
2024-03-04 14:05:05,319 DEBUG   HandlerThread:2763271 [system_info.py:probe():199] Probing system done
2024-03-04 14:05:05,319 DEBUG   HandlerThread:2763271 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-477.27.1.el8_8.x86_64-x86_64-with-glibc2.31', 'python': '3.11.5', 'heartbeatAt': '2024-03-04T13:05:05.312905', 'startedAt': '2024-03-04T13:05:04.264908', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/cephyr/users/aeerik/Alvis/base/run.py', 'codePathLocal': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'https://github.com/aeerik/base.git', 'commit': '4deb7a7b7c3cf2ff6dc6702c27659da1968a94e1'}, 'email': 'erik.willem.aerts@gmail.com', 'root': '/cephyr/users/aeerik/Alvis/base', 'host': 'alvis1-13', 'username': 'aeerik', 'executable': '/opt/conda/bin/python', 'cpu_count': 32, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3.8728437500000017, 'min': 3900.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.717, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.514, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.6, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}, {'current': 3.9, 'min': 3900.0, 'max': 3900.0}], 'disk': {'/': {'total': 0.015625, 'used': 1.1444091796875e-05}}, 'gpu': 'Tesla V100-SXM2-32GB', 'gpu_count': 2, 'gpu_devices': [{'name': 'Tesla V100-SXM2-32GB', 'memory_total': 34359738368}, {'name': 'Tesla V100-SXM2-32GB', 'memory_total': 34359738368}], 'memory': {'total': 754.0696029663086}}
2024-03-04 14:05:05,319 INFO    HandlerThread:2763271 [system_monitor.py:probe():224] Finished collecting system info
2024-03-04 14:05:05,319 INFO    HandlerThread:2763271 [system_monitor.py:probe():227] Publishing system info
2024-03-04 14:05:05,333 DEBUG   HandlerThread:2763271 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-03-04 14:05:06,184 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_created():271] file/dir created: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/conda-environment.yaml
2024-03-04 14:05:15,186 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_modified():288] file/dir modified: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/conda-environment.yaml
2024-03-04 14:05:15,366 DEBUG   HandlerThread:2763271 [system_info.py:_save_conda():220] Saving conda packages done
2024-03-04 14:05:15,367 INFO    HandlerThread:2763271 [system_monitor.py:probe():229] Finished publishing system info
2024-03-04 14:05:15,721 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 14:05:15,722 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: keepalive
2024-03-04 14:05:15,722 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 14:05:15,722 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: keepalive
2024-03-04 14:05:15,722 DEBUG   SenderThread:2763271 [sender.py:send():382] send: files
2024-03-04 14:05:15,722 INFO    SenderThread:2763271 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-04 14:05:15,726 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: python_packages
2024-03-04 14:05:15,726 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: python_packages
2024-03-04 14:05:15,727 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: stop_status
2024-03-04 14:05:15,727 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: stop_status
2024-03-04 14:05:15,728 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: telemetry
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: telemetry
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: telemetry
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,962 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,963 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,963 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:15,963 DEBUG   SenderThread:2763271 [sender.py:send():382] send: metric
2024-03-04 14:05:16,187 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_created():271] file/dir created: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/requirements.txt
2024-03-04 14:05:16,188 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_created():271] file/dir created: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/output.log
2024-03-04 14:05:16,188 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_created():271] file/dir created: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/wandb-metadata.json
2024-03-04 14:05:16,338 INFO    wandb-upload_0:2763271 [upload_job.py:push():131] Uploaded file /local/tmp.1992096/tmpa57y_70swandb/s6ef5jwq-wandb-metadata.json
2024-03-04 14:05:18,188 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_modified():288] file/dir modified: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/output.log
2024-03-04 14:05:21,087 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 14:05:21,297 DEBUG   SenderThread:2763271 [sender.py:send():382] send: exit
2024-03-04 14:05:21,297 INFO    SenderThread:2763271 [sender.py:send_exit():589] handling exit code: 1
2024-03-04 14:05:21,297 INFO    SenderThread:2763271 [sender.py:send_exit():591] handling runtime: 16
2024-03-04 14:05:21,298 INFO    SenderThread:2763271 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-04 14:05:21,298 INFO    SenderThread:2763271 [sender.py:send_exit():597] send defer
2024-03-04 14:05:21,298 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,298 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-04 14:05:21,298 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,298 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 0
2024-03-04 14:05:21,298 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 1
2024-03-04 14:05:21,299 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,299 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-04 14:05:21,299 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,299 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 1
2024-03-04 14:05:21,299 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 2
2024-03-04 14:05:21,299 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,299 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-04 14:05:21,299 INFO    HandlerThread:2763271 [system_monitor.py:finish():203] Stopping system monitor
2024-03-04 14:05:21,299 DEBUG   SystemMonitor:2763271 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-04 14:05:21,299 INFO    HandlerThread:2763271 [interfaces.py:finish():202] Joined cpu monitor
2024-03-04 14:05:21,299 DEBUG   SystemMonitor:2763271 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-04 14:05:21,299 INFO    HandlerThread:2763271 [interfaces.py:finish():202] Joined disk monitor
2024-03-04 14:05:21,300 DEBUG   SystemMonitor:2763271 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-04 14:05:21,407 INFO    HandlerThread:2763271 [interfaces.py:finish():202] Joined gpu monitor
2024-03-04 14:05:21,407 INFO    HandlerThread:2763271 [interfaces.py:finish():202] Joined memory monitor
2024-03-04 14:05:21,407 INFO    HandlerThread:2763271 [interfaces.py:finish():202] Joined network monitor
2024-03-04 14:05:21,408 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,408 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 2
2024-03-04 14:05:21,408 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 3
2024-03-04 14:05:21,408 DEBUG   SenderThread:2763271 [sender.py:send():382] send: stats
2024-03-04 14:05:21,408 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,408 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-04 14:05:21,408 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,408 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 3
2024-03-04 14:05:21,408 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 4
2024-03-04 14:05:21,409 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,409 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-04 14:05:21,409 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,409 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 4
2024-03-04 14:05:21,409 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 5
2024-03-04 14:05:21,409 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,409 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-04 14:05:21,409 DEBUG   SenderThread:2763271 [sender.py:send():382] send: summary
2024-03-04 14:05:21,411 INFO    SenderThread:2763271 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-04 14:05:21,411 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,411 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 5
2024-03-04 14:05:21,411 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 6
2024-03-04 14:05:21,411 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,411 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-04 14:05:21,412 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,412 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 6
2024-03-04 14:05:21,414 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: status_report
2024-03-04 14:05:21,594 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 7
2024-03-04 14:05:21,594 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:21,594 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-04 14:05:21,594 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:21,594 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 7
2024-03-04 14:05:22,190 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_modified():288] file/dir modified: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/config.yaml
2024-03-04 14:05:22,190 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_created():271] file/dir created: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/wandb-summary.json
2024-03-04 14:05:22,297 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-04 14:05:23,277 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 8
2024-03-04 14:05:23,278 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: poll_exit
2024-03-04 14:05:23,278 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:23,278 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-04 14:05:23,278 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:23,278 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 8
2024-03-04 14:05:23,278 INFO    SenderThread:2763271 [job_builder.py:build():296] Attempting to build job artifact
2024-03-04 14:05:23,278 INFO    SenderThread:2763271 [job_builder.py:_get_source_type():426] is repo sourced job
2024-03-04 14:05:23,297 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-04 14:05:23,299 INFO    SenderThread:2763271 [job_builder.py:build():402] adding wandb-job metadata file
2024-03-04 14:05:23,338 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 9
2024-03-04 14:05:23,338 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: poll_exit
2024-03-04 14:05:23,338 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:23,338 DEBUG   SenderThread:2763271 [sender.py:send():382] send: artifact
2024-03-04 14:05:23,338 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-04 14:05:24,143 INFO    SenderThread:2763271 [sender.py:send_artifact():1494] sent artifact job-https___github.com_aeerik_base.git_run.py - {'id': 'QXJ0aWZhY3Q6NzQwMzIxNTQx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NTIwNjUxMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzQwMzIxNTQx', 'versionIndex': 1}}}
2024-03-04 14:05:24,143 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:24,143 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-04 14:05:24,143 INFO    SenderThread:2763271 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-04 14:05:24,190 INFO    Thread-12 :2763271 [dir_watcher.py:_on_file_modified():288] file/dir modified: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/output.log
2024-03-04 14:05:24,191 INFO    SenderThread:2763271 [dir_watcher.py:finish():388] scan: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files
2024-03-04 14:05:24,191 INFO    SenderThread:2763271 [dir_watcher.py:finish():402] scan save: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/requirements.txt requirements.txt
2024-03-04 14:05:24,191 INFO    SenderThread:2763271 [dir_watcher.py:finish():402] scan save: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/wandb-metadata.json wandb-metadata.json
2024-03-04 14:05:24,191 INFO    SenderThread:2763271 [dir_watcher.py:finish():402] scan save: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/wandb-summary.json wandb-summary.json
2024-03-04 14:05:24,191 INFO    SenderThread:2763271 [dir_watcher.py:finish():402] scan save: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/conda-environment.yaml conda-environment.yaml
2024-03-04 14:05:24,194 INFO    SenderThread:2763271 [dir_watcher.py:finish():402] scan save: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/output.log output.log
2024-03-04 14:05:24,194 INFO    SenderThread:2763271 [dir_watcher.py:finish():402] scan save: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/config.yaml config.yaml
2024-03-04 14:05:24,196 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 10
2024-03-04 14:05:24,198 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:24,199 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-04 14:05:24,199 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:24,199 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-04 14:05:24,199 INFO    SenderThread:2763271 [file_pusher.py:finish():172] shutting down file pusher
2024-03-04 14:05:24,337 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-04 14:05:24,337 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: poll_exit
2024-03-04 14:05:24,565 INFO    wandb-upload_0:2763271 [upload_job.py:push():131] Uploaded file /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/wandb-summary.json
2024-03-04 14:05:24,658 INFO    wandb-upload_1:2763271 [upload_job.py:push():131] Uploaded file /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/requirements.txt
2024-03-04 14:05:24,768 INFO    wandb-upload_4:2763271 [upload_job.py:push():131] Uploaded file /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/config.yaml
2024-03-04 14:05:24,787 INFO    wandb-upload_3:2763271 [upload_job.py:push():131] Uploaded file /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/output.log
2024-03-04 14:05:24,811 INFO    wandb-upload_2:2763271 [upload_job.py:push():131] Uploaded file /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/files/conda-environment.yaml
2024-03-04 14:05:25,011 INFO    Thread-11 (_thread_body):2763271 [sender.py:transition_state():617] send defer: 11
2024-03-04 14:05:25,011 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:25,011 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-04 14:05:25,012 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:25,012 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-04 14:05:25,012 INFO    SenderThread:2763271 [file_pusher.py:join():178] waiting for file pusher
2024-03-04 14:05:25,012 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 12
2024-03-04 14:05:25,012 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:25,012 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-04 14:05:25,012 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:25,012 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-04 14:05:25,012 INFO    SenderThread:2763271 [file_stream.py:finish():595] file stream finish called
2024-03-04 14:05:25,170 INFO    SenderThread:2763271 [file_stream.py:finish():599] file stream finish is done
2024-03-04 14:05:25,171 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 13
2024-03-04 14:05:25,171 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:25,171 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-04 14:05:25,171 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:25,171 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-04 14:05:25,171 INFO    SenderThread:2763271 [sender.py:transition_state():617] send defer: 14
2024-03-04 14:05:25,171 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: defer
2024-03-04 14:05:25,171 DEBUG   SenderThread:2763271 [sender.py:send():382] send: final
2024-03-04 14:05:25,171 INFO    HandlerThread:2763271 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-04 14:05:25,171 DEBUG   SenderThread:2763271 [sender.py:send():382] send: footer
2024-03-04 14:05:25,171 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: defer
2024-03-04 14:05:25,171 INFO    SenderThread:2763271 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-04 14:05:25,172 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-04 14:05:25,172 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: poll_exit
2024-03-04 14:05:25,175 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-04 14:05:25,175 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: server_info
2024-03-04 14:05:25,175 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: poll_exit
2024-03-04 14:05:25,175 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: server_info
2024-03-04 14:05:25,177 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: get_summary
2024-03-04 14:05:25,177 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-04 14:05:25,177 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-04 14:05:25,177 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: job_info
2024-03-04 14:05:25,319 DEBUG   SenderThread:2763271 [sender.py:send_request():409] send_request: job_info
2024-03-04 14:05:25,320 INFO    MainThread:2763271 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-03-04 14:05:25,320 INFO    MainThread:2763271 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-03-04 14:05:25,320 INFO    MainThread:2763271 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-03-04 14:05:25,325 DEBUG   HandlerThread:2763271 [handler.py:handle_request():146] handle_request: shutdown
2024-03-04 14:05:25,325 INFO    HandlerThread:2763271 [handler.py:finish():869] shutting down handler
2024-03-04 14:05:26,177 INFO    WriterThread:2763271 [datastore.py:close():296] close: /cephyr/users/aeerik/Alvis/base/wandb/run-20240304_140504-7p9919s6/run-7p9919s6.wandb
2024-03-04 14:05:26,320 INFO    SenderThread:2763271 [sender.py:finish():1572] shutting down sender
2024-03-04 14:05:26,320 INFO    SenderThread:2763271 [file_pusher.py:finish():172] shutting down file pusher
2024-03-04 14:05:26,320 INFO    SenderThread:2763271 [file_pusher.py:join():178] waiting for file pusher
